supplier_id,product_id,lead_time,inventory_level,vulnerability
38,46,7.048418204300605,78.12272720036933,0
17,35,10.44800626666306,107.1249864139515,1
3,33,12.822010414647234,92.53458485338295,0
88,8,12.503380733519185,135.58778615208485,0
59,41,11.47925228800975,127.26066294255192,1
13,27,11.455423867743109,89.78330595043847,1
8,10,14.430591061926762,120.84969920411606,1
89,13,11.687727664356725,89.09426199394495,0
52,38,11.851271373576694,88.92170749167977,1
1,46,7.122170611327691,114.28369516125858,1
83,18,12.665637588712535,129.11682180938305,1
91,14,10.796994700611124,91.17854964375701,1
59,27,9.840431309134646,92.70142452995714,1
70,23,9.344723751863523,106.02409438183442,1
43,7,8.90280912666151,82.12019051060804,0
7,42,12.513553756721791,131.30820779652504,1
46,8,9.943282141485252,81.92894782876729,0
34,46,8.976642882259505,87.3361246892801,1
77,32,8.456906390539771,135.34478142079072,1
80,32,10.341197588925713,104.29176857777004,0
35,18,9.280780591564435,138.87166857639212,1
49,2,8.824488895000691,95.61444958631067,1
3,9,7.23568806144906,150.3903763974471,0
1,39,11.918714719008994,112.31299960992295,0
5,46,9.723953449100467,84.95128094776167,0
53,41,7.829522685951959,84.64324762650617,0
3,0,9.457527717334234,70.85584178397824,1
53,28,11.098264111931234,73.04370107981188,1
92,49,10.057681743206624,86.80936831101278,0
62,33,10.38198749554122,80.16803120833762,1
17,12,10.085096515980618,48.441376154510166,1
89,0,7.446288447117838,116.83041983761862,1
43,33,11.897017086527061,115.50675441812108,0
33,28,6.583507679236135,106.16753753951568,1
73,47,10.923073149222883,77.30067166094486,0
61,46,11.23114184299089,132.93584217510625,1
99,12,9.560312592441635,96.43663819406855,1
13,47,10.706845047611115,83.33534389030473,0
94,48,9.44572906151956,104.65172264686649,1
47,28,10.73099040618223,103.50478343097417,0
14,38,11.98584508703781,49.94499233524138,0
71,23,8.415747147229327,99.38109250292219,1
77,25,11.347929717904606,102.41078050939413,0
86,16,13.384796004776224,92.425176519117,1
61,6,10.529130525068721,73.57090278037634,1
39,12,8.993791551157177,74.16010783322264,0
84,4,14.526465678171071,110.28130861637959,1
79,25,10.177412478089515,115.23201965880388,0
81,48,10.463059807605754,91.03981010205538,0
52,2,10.504748419067214,107.64635464085511,1
23,6,10.895726655198562,90.84163489812309,1
25,48,9.32225010910203,82.93521994513733,1
88,38,10.379981721408342,104.28993772177313,1
59,0,11.90436748687354,77.01809995492962,0
40,48,9.253197957530489,137.87568179664098,0
28,16,9.160012045746608,71.24972574337257,0
14,42,9.415831049062696,105.67654728458525,1
44,24,7.804454364031635,103.00478665119299,0
64,2,8.634321076296864,101.22951361444734,0
88,14,8.55284015271981,129.66786792046858,0
70,28,9.998954952663944,46.27577464908187,0
8,42,11.672291311411534,108.23464210977816,1
87,31,12.907428193758944,94.53245005244598,1
0,25,10.11437723438373,111.67951591027747,0
7,15,10.912939502857416,101.09364551636519,0
87,24,10.48678761181539,98.49959240507063,1
62,27,5.813122089586683,75.8537066855657,0
10,8,7.704218176279452,86.53724999178885,1
80,0,11.522528582329478,162.6301976390549,1
7,28,11.716970343839158,111.86204191885388,0
34,21,11.671216050239941,121.05186348744091,1
34,15,9.644376031073222,92.96206352753687,0
32,40,6.010331078798051,82.88781262846882,0
4,43,7.942950028641656,115.52855548895971,0
40,40,8.248984308705676,61.92563461704498,1
27,6,11.257537158181425,86.98523001243895,1
6,13,9.285257807166808,92.90849090525398,0
72,28,13.380801016260836,118.89978206737308,1
71,18,12.935276675721516,108.27425427242619,1
11,18,13.347396892441726,90.54200542734782,0
33,1,8.166974012713556,107.3794602420469,1
32,40,10.981782424283143,93.93696322046648,1
47,44,9.044951822124261,121.40075517868648,1
22,14,10.65574363646658,104.72313444154165,0
61,2,8.38877251451208,134.72885609532585,0
87,10,12.452312735102911,94.44411345339121,1
36,45,8.426136899592228,124.50790465719345,1
98,29,6.1055219506578045,101.80827987390377,1
43,39,14.067561631486324,86.05512698215335,1
85,17,10.88499335913586,152.03149030968038,1
90,47,7.861746471163745,126.19417648726682,1
34,1,9.675457769861726,104.68646586359829,0
64,31,8.846285810566231,115.31992699620793,0
98,7,10.01148289360888,78.35962603394016,0
46,21,11.60556167182964,79.06376974697822,0
77,5,11.291558185807261,122.28180573655091,1
2,11,10.507458041017028,100.09594757500241,1
0,46,10.010506226619018,96.88364889597571,0
4,39,12.157341515056022,94.24124610078685,1
89,35,6.149083563326213,103.04134870938226,1
13,14,8.502134613479123,94.91501176897415,1
26,27,8.042674333487664,59.357184462571475,1
8,48,12.012515546005783,128.31750533656603,0
78,44,8.521814768643058,97.78879276322428,0
14,17,7.428089215419103,136.6305725927606,1
89,1,11.098655092233866,64.75607447651474,1
41,12,8.182504838180549,64.67761354805982,1
76,44,9.298547034983285,94.49172928965523,0
50,14,14.762287801763396,119.55054637079263,0
62,19,11.574277108006946,75.60665556945114,1
95,28,9.57791878517065,74.83043889349179,0
51,41,9.757743748111633,107.43904677420811,1
95,28,11.814975172442944,93.74252666762563,1
3,2,11.325740860209262,110.8815982219049,1
93,18,10.151198978901874,94.10100393505199,1
22,2,10.207119884478848,107.70274565609967,0
14,13,7.040303039124057,127.3226647789347,1
42,39,6.619978899862127,75.64906416488007,1
28,3,9.64635544845299,123.69574027632254,1
35,10,8.733429629307711,65.91705062653357,1
12,30,11.172158068680726,112.1867314767323,0
31,42,10.394359487611252,128.38538338726082,1
70,31,8.454451213011241,89.5186395269454,0
58,26,10.326396918992716,112.89110228383389,0
85,29,9.163534428890154,90.25813686100918,1
27,42,14.133202756028059,111.7076226825395,0
65,1,10.772484597925914,54.83001287380904,1
41,48,6.878786025934143,103.2431332817483,0
44,8,13.641030200439163,107.90781927686928,0
61,27,8.7337019920855,126.89363902146219,0
56,30,8.050526018439662,118.50511082559629,0
5,33,14.28737330508704,96.77527895204989,1
27,14,10.691673315591128,105.36129595897283,1
27,47,11.40153201441097,71.07767150187415,1
43,24,11.466120231744302,132.88149876080337,0
83,35,9.588020567524392,113.82318796644142,1
29,7,8.85518945962736,62.781984615784786,1
61,8,9.18148509012452,104.91974096256308,0
74,36,13.217732558488066,106.44680888955928,1
91,47,10.407575106413617,84.52112208274279,1
88,44,12.625830079432273,101.93731071252355,0
61,38,9.847109745543003,82.51039603370565,1
96,31,8.489232845312511,71.90804854586834,0
0,16,7.115567052263891,87.73306034751893,0
26,34,11.29600637030808,103.43180518278568,0
61,36,13.388196156823948,118.56663466752468,1
76,18,8.228053983507,101.39636901743037,0
2,43,11.026745137276041,118.76182737879417,0
69,28,7.248768568638498,112.97406155408103,1
71,6,8.888606645876218,79.29203908324284,1
26,27,10.535873570749095,112.82206074083794,1
8,8,6.543411828659195,113.3748680524279,0
61,27,9.963953494541235,134.83602094873922,1
36,5,8.326599053165708,108.21308722671303,0
96,28,11.209518451476548,75.30651904374935,1
50,16,9.669198715692941,88.91838407319548,1
43,15,11.878878038935166,62.94885730481079,1
23,22,9.44080342651037,110.209550376116,1
78,30,7.275240960340982,133.07935081556082,1
58,2,7.026079837927469,52.17705020300926,1
31,20,6.181980992884061,133.9246068504715,0
95,25,11.265915665219978,109.9447500607871,0
87,35,15.115461838537989,78.46836691685573,1
51,41,10.870476274370263,105.13389278985102,0
61,36,13.344093764008683,79.11344645271352,1
57,21,12.26714658157804,108.80839531165527,1
51,41,8.963327980251828,101.267221002171,0
11,11,12.530631961981252,106.58687138762944,1
38,41,9.04285061697497,81.62121365627114,1
1,12,9.082584260923282,84.53358786770963,1
2,10,9.58281534812738,110.03642825677943,0
55,15,9.67760395534574,89.94547412134669,1
80,7,11.322738926372296,102.98035616343311,0
58,39,8.658226528218389,109.05967059414166,1
1,39,11.778205557165954,95.55288284390988,1
1,44,11.749488166062942,123.10202356743497,0
91,1,10.68592706488897,96.28899033970525,1
53,29,13.87922381721489,95.6884902585666,0
86,29,12.574785297316616,87.36589649174333,1
95,11,12.13945858040093,120.79964050556632,1
96,9,10.132306749086503,85.85583519951336,0
0,43,10.703532275628652,125.08980388307138,0
18,10,11.047614726175507,103.2622542273082,1
1,14,10.02648274705521,153.6418962729938,0
52,15,9.248861079383058,86.79080252874984,0
43,16,5.188574514247376,125.5038780898888,0
89,25,11.435530818249646,110.20483959178299,0
31,1,12.08289443376671,89.72491575633482,1
69,49,7.677762287686328,110.47359312061047,1
31,11,11.210337299440983,109.4990803086107,0
67,25,8.816946643364952,93.36122749628822,0
54,22,9.266941635185853,108.56561758015022,0
74,17,12.621521054726708,123.26883185628412,1
55,31,8.018731219571972,110.22708321451998,1
16,48,8.01570442261356,91.61629660547194,1
37,37,13.609668731287996,90.48995228648715,1
23,46,9.708886602927233,98.25180263516937,1
68,2,12.493091186462134,122.24924029164328,1
97,37,6.8025942763421305,84.92421818807546,0
69,2,6.962793460818293,107.84262348628289,1
85,29,8.174110968843157,68.7506487675,1
10,0,9.037078446934622,111.89223015059254,0
15,29,7.193426806693775,115.03541795941614,1
96,44,10.73859295286,140.55242992498142,1
72,31,10.869188337313565,118.50586107432557,1
58,27,8.203714244322924,91.97598148779316,0
69,20,8.362802601218396,69.30841405238377,1
79,45,8.626437132296877,110.28392971976021,0
92,12,7.670228402213917,93.45555393209808,1
2,26,4.208884600044165,106.68204795448476,1
19,35,9.82991938771027,85.59629839581676,1
58,6,9.139124614598046,96.5360755670586,1
35,21,9.343708310346853,66.00029395921521,1
18,9,7.976392957982457,79.07587805847385,0
89,38,11.620994998300533,76.2545954867666,1
66,14,14.850783178834163,117.4557967856431,1
18,14,8.33183028795769,83.45471525449574,0
19,3,12.799392277944696,127.55860151949427,0
95,31,10.733299624294588,83.65112237401922,1
70,22,10.070839783564868,141.91876135127586,0
51,5,9.311754526874337,61.023314668223605,1
32,23,9.833566259532015,108.48603599904375,0
39,19,12.299181379397252,100.77196064314589,0
38,36,7.723838078086976,75.77116971912355,1
81,19,9.449986537697097,88.98136862270002,1
0,11,12.498000415645006,94.77436964227265,1
10,32,11.967429387055994,104.9961252006274,1
91,27,7.7548281220995126,81.27166602272047,1
56,7,9.634816244437909,108.50640777110964,1
88,0,11.456015695668054,102.3944769999436,0
49,36,11.326856238642193,115.58369521282827,0
22,21,11.950269042486575,82.7527595158041,0
30,5,10.768571776334596,91.81333999394488,0
93,20,11.103906295991568,128.8423675292696,0
41,31,10.685592843854318,81.87923015388304,0
98,34,13.159466155055782,72.15046560336137,1
6,14,9.156377641137563,87.38089673841004,0
15,4,10.096382325890435,64.48100602399894,0
89,45,7.970062335364581,133.4578695499672,1
59,49,7.575956466391175,94.34473329672554,0
1,47,10.649913402116761,94.53789229068855,0
0,5,8.551627468116296,114.85053914371954,0
47,24,9.884628794205288,85.48886233981062,0
11,45,13.235498621048418,95.68139261300557,0
68,39,13.119875404745642,84.96112676669904,0
36,28,14.448089557376601,64.8993817892266,1
31,6,13.275305016798242,101.01515760971071,0
8,39,14.80603638357098,120.51454857916872,0
98,12,10.873059335625122,101.58589906340272,1
18,37,8.193958834710832,118.39582648100011,0
47,17,7.9992148610290394,78.0841620186618,0
79,1,12.79266121488304,84.9192150611447,1
2,7,10.10325300562084,74.11405869820182,1
19,10,10.252263031692031,107.3311509062358,1
23,32,8.901857824092373,93.64782740034802,0
53,37,9.141652120701435,92.89882835736802,1
32,47,10.767518579553851,113.37972379703099,0
23,26,7.889553019751927,90.54034032226103,0
74,19,10.514276931616191,121.5934342677674,0
71,11,13.022160390270258,104.71315175974395,1
35,42,5.732728316682358,92.6770431839763,0
37,30,6.917376243845773,68.9679332280275,1
83,26,11.351219923006116,113.26548556074054,1
98,31,12.727935747321727,105.65871261763051,0
88,9,9.020214539720637,106.62136951529877,1
98,2,6.003518769910922,107.25927200605271,0
24,44,12.863848347881504,89.41827862553258,0
92,26,8.37786969617095,96.97251844064735,0
17,34,9.277507314144774,90.82897459508045,1
81,30,10.638089744639553,125.00128967487936,0
65,14,8.667133256178484,94.49759413626701,1
53,15,8.24774054568561,87.61519617400124,1
34,12,8.284399614871823,126.37528156591415,1
79,48,13.715857121855366,124.19942470005907,0
60,34,12.319227176850562,104.72748584275215,0
40,10,11.149034681234363,97.40263346505442,0
99,20,5.627133548530868,92.40900930464647,1
32,10,11.156383790111173,99.1205184759225,1
67,29,11.048400416818938,82.50576833581235,1
32,47,7.443733719629668,109.66733881648196,1
13,34,10.517420266947665,133.0500592818591,0
20,21,12.102984992517378,111.25239757469726,1
47,37,11.138731837187546,77.93527443128804,0
19,30,8.639661196599548,109.10201531936036,0
7,13,10.026529286167946,103.89077127261749,1
6,23,11.460713862402397,108.92589606605952,1
66,49,10.118904068435299,83.60862510853343,0
16,48,12.50856977821379,100.067146849559,0
32,31,10.791363113680218,117.66197801990677,0
47,35,11.505845330575662,78.60004218981291,1
75,31,11.64280129398352,91.01753537693428,0
58,14,7.866634593388274,94.24292710838209,1
85,42,10.099972070713358,119.96734237741936,0
21,34,9.33529105296207,122.94998493157034,0
29,2,12.087691989614157,61.69735491312067,0
37,15,10.926466093408049,119.95017572659125,0
50,4,9.62357507578882,123.57910166534855,1
53,20,7.436297193114674,122.29374855563805,1
7,9,6.806183335758918,89.40745521324409,0
26,18,10.620685239889907,95.40396103812418,1
26,24,8.56557464553308,68.6515747153295,1
97,3,11.332252936194466,58.10093770264043,0
20,28,6.713719469847547,92.7697118961127,0
29,18,13.18590239641778,101.52937431080586,0
96,42,11.32772817986335,103.5353894397417,1
27,1,10.198370179955456,116.42279308295775,0
63,9,13.366117872805464,161.22271569786693,0
96,42,11.896835868442272,92.0801867020602,1
68,24,9.049993522765913,78.88861724180884,1
60,19,10.155152619556658,110.92269361174583,0
47,47,6.071451400370509,104.44484773911886,0
18,18,12.128380621097701,88.5095715836131,1
3,22,9.408096644016556,118.2170434824478,0
34,23,6.045550309522036,83.7613003057065,0
63,10,7.636322861182017,97.42866561057222,1
48,45,11.741824096898819,98.58164516866994,1
16,33,13.227605430072305,81.04574595460988,1
43,27,10.040851037836173,65.80590040499467,0
91,4,8.035897316014212,104.3790002477517,1
29,4,7.158500620641796,127.37430976978047,0
92,20,12.829229236282217,119.21803711295954,0
45,11,10.898935556894454,120.55599164408218,1
5,49,9.339720758710508,84.02100608326198,1
98,3,8.863456427848918,104.281391429806,0
36,48,11.343659275467257,71.51680570858446,0
23,41,11.28863698814272,103.37830025717574,0
92,19,8.206831173088108,127.77569014949596,1
45,37,7.715255018198116,128.3967424678815,1
52,24,7.816194608573011,140.6089733528706,0
94,13,9.063550839051286,119.78356048692227,0
98,10,8.620429092834488,109.51498111754506,0
59,31,13.236184036339132,117.49446364804268,0
96,10,8.992438755481121,113.61148319303744,1
62,17,7.50066710410054,83.85491505176928,1
84,26,7.613005118200945,69.69340038867814,0
31,17,9.632056797916809,117.65517438839504,0
86,22,6.355751754042319,141.86696521117045,0
32,10,9.879758572275207,118.47942855743244,0
66,20,7.327580999036872,62.225525681788895,0
17,43,12.317220733483403,89.61396311921975,1
24,4,10.23312469848389,96.0661446025555,0
94,22,14.242047203064887,62.879133462610916,0
53,40,9.543598840995578,72.46205916420601,1
57,24,3.736512332059492,99.25849011665055,0
66,40,12.915362400712407,105.23268755405411,1
45,9,11.003846316954137,80.27971714600554,1
23,21,11.313815757921347,71.54120718912753,1
31,18,7.994832820511902,123.8661175843487,0
46,0,9.914303888809222,92.34942283242049,1
85,6,10.37292175027132,95.21175648630935,0
22,3,9.524358764787802,89.06659515020118,1
65,0,6.531274349493052,84.57649415099695,1
26,14,15.537384096518108,126.05566553642088,0
1,39,11.67165847565645,82.40407309259162,0
89,11,10.84116809404079,103.59366985154529,1
16,21,12.627771242027958,100.17408659302465,1
32,21,11.288384422077682,61.03652442285415,1
8,49,8.645594239840598,104.81893763998636,1
42,46,12.49956551563538,69.12062203049533,1
47,16,11.70443201315603,112.70920217659824,1
38,28,8.721428365371883,76.2716694056598,0
92,45,11.580029336570089,110.44037221198299,0
41,13,9.518859935647837,91.40988310526443,1
25,49,10.416956399597225,86.51350505595232,0
98,19,11.199300933826452,104.21132914623118,1
49,49,12.73699540260992,70.56281864564757,0
24,47,8.708008029745892,98.61558682073476,1
23,32,10.729924361304526,115.64500079880492,0
12,42,14.031452452462391,120.85208863248916,0
59,14,9.647905007946097,90.74738172552422,0
6,11,10.393113555399164,93.66695398985212,0
56,39,14.028460948955976,70.16195074613749,1
35,19,11.274954943898209,84.98573676238736,1
44,29,7.052039441677769,68.7977898618096,1
19,37,8.40904469569127,108.8014719047036,0
64,2,11.379158428730886,116.84333439458807,0
7,27,10.84600981578095,90.91551656367461,0
15,25,10.325159733477639,78.83535702610837,0
13,29,14.322448366332928,106.16383547159347,0
75,12,8.76502568768321,82.64068587030155,0
86,12,9.851172353135928,113.43877737693191,1
14,1,6.073779581123529,138.7086056540711,1
91,36,12.321319777601945,82.31133880597157,1
97,48,8.40229539787484,85.16648794219304,1
65,37,12.114273537601857,70.80858596914143,0
31,1,11.904060262874603,102.92218186655754,1
86,35,14.698198517575557,101.56248137196265,0
62,25,11.298551153062423,94.58881407874595,0
85,10,9.287826751359782,100.32294095104542,1
50,7,10.907245919994184,79.12650035889675,1
24,43,8.481494304342824,66.73600646391779,1
57,39,10.638320355017818,84.81860447818912,1
62,42,9.598194988915255,61.68954567853797,0
61,21,9.859323100656256,82.3094354014261,0
21,19,8.203267024144873,106.19454881982332,0
57,7,10.600892119525552,101.19330371293096,1
57,28,11.648460051372137,64.52434539172489,1
85,39,6.695806410656546,120.98693091194065,1
48,25,8.622814693469724,96.10858205044943,0
51,29,10.33609433836054,74.0135279643442,0
41,16,5.305366717573172,92.71290180226941,0
69,19,13.480528867425837,88.33976502381944,1
14,15,8.57777837089389,82.64522593717419,0
53,45,8.123824962483143,116.25185407715196,0
59,42,9.585315447486423,77.87350040865672,0
96,6,10.274745677596448,103.69292317006405,1
7,15,8.487054204095324,73.17363619878398,1
52,44,11.960827331977853,99.26207813814572,1
59,46,10.799413078882447,105.30845362495955,0
4,47,8.325516212789289,105.346765601729,0
67,26,8.955189766155257,101.61612277414478,0
5,22,6.966460607219362,95.21969500524159,1
95,23,7.493318208930328,78.71811697145799,1
93,8,10.775196656424724,78.94896421306254,0
46,34,8.346270887860342,105.97657602823726,0
98,19,13.608568906098185,74.77182325992842,1
54,36,10.141846400618284,70.1858514470191,1
39,41,7.294353149792009,128.59539631827036,0
51,16,7.713305427864874,94.80566205970098,0
15,46,12.105939389362856,112.70029372142693,1
12,30,9.846972794781852,117.46976425771346,1
29,7,11.983989653115271,101.02253988262858,1
18,14,9.267024039843868,92.46446574280716,1
16,30,8.87953581499298,92.80429565391255,0
62,29,12.23889474206877,132.16061144537824,1
18,45,8.282845245942815,88.82384337744084,0
91,19,10.978108266740723,103.52863691533939,1
57,38,9.576432779197264,113.54638293198222,1
54,11,11.757446826751549,105.01419555714834,1
89,48,13.636967975071599,121.68767262521612,1
89,16,9.215644633597982,92.26767972674422,1
61,41,8.905715722407088,113.46700378818142,1
22,29,11.33161677807471,64.10782516314913,0
8,28,7.835992809593863,126.93830927739991,0
11,18,13.23293091570007,122.46300200963398,1
0,45,12.892045100112947,93.91148042390313,1
57,10,8.001760721679139,108.7767687351288,0
0,33,6.833750361186187,117.8212993892494,0
33,49,7.678845694287564,79.24494144121658,0
95,6,7.709260720081764,97.10947808874626,1
47,43,11.603521128709954,73.88500045516895,1
88,33,13.098340631558807,122.76832852720753,1
0,19,11.580252425237648,116.4552124165833,1
15,49,9.527615566767086,94.38102167704311,1
60,37,10.684996933820827,92.06173401691223,0
63,23,8.26044393438993,97.02086878330105,1
62,9,12.194416091128465,82.05485329848267,1
68,31,10.864057879965065,96.51924847277027,1
21,14,11.546395564032926,79.24538444031526,0
92,36,8.54492859628045,117.96662232357681,0
66,19,9.662805626262706,122.7387141310919,0
75,2,11.450146279962405,118.90385976025597,1
25,36,12.88702579904723,76.11600321027832,0
15,39,8.78380048110283,95.83098443461394,1
50,7,11.56090381434164,111.69458182285076,1
85,39,8.575856406779433,115.37516074441825,0
56,43,14.234387545653217,63.222703319044626,1
28,22,9.170350583454942,114.80979200821065,1
77,39,11.287010348104223,75.13463582721423,1
91,10,10.331219230467266,96.92071238727101,0
68,45,15.210606242720987,125.14975315178911,0
46,7,10.459803216049128,122.44140689793493,1
93,28,8.969887954019743,126.5226037949561,0
61,29,11.279013025226126,78.67459257225798,1
68,9,11.234481733550746,83.61419428847162,1
75,38,9.685060272482117,88.74397914924,1
15,27,7.810468271543783,97.07118842570614,0
89,48,8.944002277219287,104.33402289613136,0
89,35,11.76299789628984,125.5450990194818,1
47,12,6.505102107532075,81.42775733662012,1
84,31,9.503908201228574,87.42293626914432,0
38,35,11.989727843633567,128.47282140073457,0
99,36,9.813007561999905,76.81904247118939,1
32,25,14.347420279105485,114.53704998141005,0
93,21,6.510699519402696,98.22704434404605,0
22,3,8.077264262161133,107.76147467572851,0
9,30,5.370732395494424,83.7725779395441,0
68,17,13.987381133490599,114.14352574827727,0
99,37,8.110025698496738,86.91583060934583,0
33,23,6.026157376543335,71.60802073088045,0
51,22,8.776161371149131,109.60078302420135,1
94,21,7.21438178362306,49.93822553020806,1
9,1,8.790430219389194,88.63996359763439,0
18,30,10.082458501889807,105.82276196070542,1
57,10,11.609842208094202,115.1556028874782,0
95,27,9.650662119778124,124.53038392503102,0
0,45,10.050581398669353,135.550897669553,0
68,31,8.836809553859739,129.4349643943763,1
3,4,6.976603545500682,103.83095906997865,0
15,37,6.3069195140681975,122.51235554665772,0
23,9,9.271028439327278,103.52226235219048,1
79,39,10.169279557086428,113.71811252924536,1
1,45,9.122770957547498,88.01307169621707,1
91,23,6.381346014277316,109.24151631996281,1
31,34,10.402800186536343,90.5350755544521,1
90,43,13.258609765808629,96.5291185495652,0
83,47,9.770706972977704,109.30457792918926,0
23,22,8.840938844847834,141.82758154782334,1
11,16,9.879011919512962,107.89540800600393,1
49,0,7.7912403108737625,99.76584132974996,1
34,30,7.662201741407703,83.364475806082,0
32,30,10.902828176189272,117.92403169341272,0
32,41,11.980643058064665,93.29080006180907,0
60,41,9.70580329561116,107.48305317974152,0
50,33,6.052469904768467,114.03884517600807,0
42,8,10.706697853071502,125.28218217125004,0
11,21,14.134764340674897,116.84744958039309,1
66,12,9.51220367310343,75.53083934986871,0
64,24,9.644308449193154,65.65603080214763,0
32,47,8.254732939772124,114.02943433303517,0
39,17,10.96270799578682,101.72008790319994,0
73,11,8.658033071010774,107.82939185740753,0
42,39,12.043003795337189,134.39515152302198,0
43,16,8.68483890702969,87.66823821578991,0
28,14,10.683582936237928,125.82818486258307,1
12,41,9.90731150788088,87.86673512140308,0
11,14,13.110223238618602,131.30537485182134,1
94,14,10.818958772396098,115.01036968315107,1
45,38,12.774014638249842,69.85743954169698,1
1,12,10.217247001554334,91.65442605648744,0
34,16,9.658519398971437,138.31336116931044,0
86,31,9.92361846092955,135.80383634757285,1
80,8,8.457181597245615,112.08442777976207,1
89,39,11.063337567407745,107.08469469058416,1
7,19,8.619283318393027,104.79469345282898,0
92,25,10.2249260830357,108.74055313806903,1
25,26,11.710403932927823,97.18399080716975,1
73,20,13.167097819553877,124.22038518748403,1
89,17,10.32572016772998,111.55699729335838,0
33,12,11.722414112132064,80.69289428928737,0
6,15,11.48377550076163,113.09983575724222,0
67,8,9.235245818358049,103.29968362259326,0
57,11,14.215606908848354,93.75076297650477,1
74,43,8.847515594242113,137.97053706712137,1
28,37,10.18198925229913,102.07541042161517,1
35,18,12.908239506796855,60.86320537152167,0
88,6,12.858916485597646,95.17324255053475,1
20,34,10.028640796071324,119.8697693849785,0
35,47,11.980833495681257,81.47050240332076,1
9,17,9.552055327112889,119.19010341299284,1
72,15,9.022642219401884,80.046228072703,0
23,38,7.57442185376312,126.73347327436605,0
63,3,11.44776273095856,88.54866321691412,0
98,24,11.658441862536911,92.96417423713969,0
48,31,8.864221408888676,91.48150416038663,1
98,39,10.53620006797047,111.94905352433575,0
35,12,15.301976855743867,136.88239103362247,0
81,44,12.293364600234728,100.2966677592944,0
95,16,8.197032114842276,99.78191693700876,1
23,48,12.003124559526775,88.53462827921565,0
22,36,8.206276437498639,67.45307053033247,0
61,5,4.20956337629063,90.52953897192712,1
95,18,9.959175713467742,74.8199475413246,0
36,12,13.12640291918597,62.25368071362522,0
11,25,12.794895920873882,98.46007374096084,1
54,13,10.754470338185309,89.14809583250909,0
12,30,8.916541173500212,127.53144866647123,1
22,3,10.972899367825294,82.88795556384518,1
88,38,9.461679659378179,113.40734811747038,1
98,7,8.972688616061378,113.01645304837578,0
29,24,12.124004404611142,126.74266190399162,1
16,12,8.947928440578814,96.3154841394577,1
61,31,12.254473112952152,126.38084866722518,0
83,37,8.815628076072374,111.21893396200164,0
88,37,14.116983909645779,122.78569260445717,0
85,27,6.718731119429762,147.88313485001953,1
12,29,8.086461336590864,97.53553174142537,1
58,2,9.689264531619354,103.41619047636001,1
18,27,6.031912193623874,92.76367821990615,1
48,2,4.858027714489668,130.84619275331914,0
99,44,6.049184766178783,152.09305545803682,1
11,33,9.415821579377983,114.68330204107536,1
60,15,9.466579980231774,67.79837510442262,0
18,21,10.665998962465732,82.33780109026517,0
75,31,9.605997036447315,123.19179796286952,0
8,37,10.599032929021698,77.1128726706609,0
70,7,9.099567171123196,87.98934736894125,1
27,7,11.429631514943363,87.28784701607987,1
77,5,11.188620006347044,98.45699119242155,0
94,13,9.346614760284961,105.13420338705862,0
51,31,11.066022869344781,62.21137112386774,0
82,34,9.61870812810266,69.45122506177961,1
15,9,6.955348169213789,69.9285370083546,0
68,2,11.808993282765243,72.31944728172144,0
98,11,8.186367906803142,100.32013746935895,0
